Unnamed: 0,tweet,target
2139,"4th step to overcoming  and  is to accept you need help, if you could have done it yourself, you would have, true?",0
2879,i was more happy and excited about mamapink's interactions with each other than i was about any of their wins i gtg,0
1828,Lord I know this is not of You. Please give me the tools needed to push thru. I refuse to give n2 the spirit of  ,1
1486,105    ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????  ?????????????????????w?????????????????????w   ?????????????????????????????????????   ????????????w  ???????????  pic.twitter.com/hk5DWfjQ6P,0
3055,"Some of these ,   quotes are just cringe",0
1318,@DobreLucas You always make me smile 😌,0
388,i waz astounded by you my idol ms dhoni...when i came to know i m not going to see you in white jersey ..miss u....  you,0
2566,@RandyRainbow Brilliant &amp; clever as always. #delight,0
1449,Tonight couldn't feel less like Christmas Eve,0
1564,"'..... wear loose-fitting clothing, which allows your skin to breath and prevents irritation in at risk areas....'",0
1462,i think i'll be sad from today until 357632477 years later....im not getting over this sadness,1
228,and now I got tickets to Hamlet #yay #happy #londontheatre,0
1076,@DoubleEph Happy man. ,0
1753,Working New Year's Eve ???? Not going to Newcastle tomorrow ???§ ,0
933,Who's excited? The mighty @QLDmaroons or the @NSWRL #maroons #blues gonna be a spectacular game @suncorpstadium 🙋🏽‍♂️🙋🏽‍♂️ #Qld by 8,0
407,The point of maximum danger is the point of minimum fear.,0
1702,I want to leave Depression in 2015! I'm bored of it now. I'm dragging my black dog out for another run,1
1441,"@catherinerusse2 ooh, how I'd dance with glee around the living room if you emerged from the Tardis at Christmas!",0
590,Mi stress out...Spanish Town Shopping Centre celebrating 25yrs and mi memba when dem had the groundbreaking   ,0
2171,Damn braids snatched out my edges ???©???©??™„ ,0
1581,never had a dull moment with u guys 💕,0
1199,@seanhannity Why are we still talking about the elections? It's like we're stuck in October 2016 but we still get older. ,0
358,"they don't see me when I'm crying running a blade down my ankle, maybe then they'd think twice before they said what they said ",1
1228,I don't know but today is such a bad day. So much is floating around in my head and I don't wanna do anything. Just wanna lay in bed and cry over how useless and worthless I am. I hate my,1
491,Confidence c|mos not from always being right but from not fearing ho be wrong.-Peter ;. Mcintyre,0
3060,@beyond_scratch @ben_nuttall @GuildfordLib The official pi jam kit has arrived! #RaspberryPi #excitement,0
492,Loneliness causes so much pain. Besides it teaches u how to overcome all the pains.   pic.twitter.com/gZA1jsFI54,0
1137,"Human beings are designed for many things, but loneliness isn't one of them.??    ???????????????? pic.twitter.com/dcEHDhFTOx",0
326,yeah I watch depressing films like cyberbully because I'm sad and I can connect with it  ,1
1815,I'm sad/depressed again & it's my fault for not changing it.,1
1120,"Hello everyone! it's 6:30 in the #morning, the #sun is just rising in #DominicanRepublic, hope you have a great #day #today! keep .",0
1031,"This  album is beautiful but lyrically creepy, in a good way. ",0
2197,Or when you are  and you're all like I know all my demons we chat all the time.  pic.twitter.com/YadUUZhU6E,0
2986,"After the decorations come down,  remains issue for  Regular  makes a huge difference pic.twitter.com/8DMFzQqK3m",0
2286,"how much attention does a kid need that he tags  and  on his instagram post, man up lil bih",1
1367,If you're dealing with depression just remember you aren't alone talk to closes person who been there for you and trust you I know it's hard to speak up I'll try to help you too as much as I can to hear your problems,0
1779,Bless me O friends for I've burst the bubble of #happiness &amp; replaced it with #contentment.\n\nEcstasy of the #unstrucksound is pure #Bliss 🙏,0
552,my 8 year old cousin stopped sharing her location with me,0
2644,"I've never been happier. I'm laying awake as I watch @stolenmcments sleep. Thanks for making me happy again, babe.",0
123,My love for black people does not mean I resent white people.,0
1686,I can't afford to be unhappy. I've made it this far and there isn't anything or anyone that's going to take my happiness away.,0
1008,@tweetheart2017 @s_cala @Tooda @DonaldJTrumpJr @JamesESmithJr34 Being #gay is not an #Whatsupwiththat #nike #adidas #?? ,0
3033,"You want to know why I was laughing? It was a #solemn occasion, that's why. And she was always laughing, wasn't she? #VSS365",0
2128,I wake up everyday wishing i didn't.....   ,1
655,Holiday  and  is common. Design your own holiday celebration. ,0
1707,You always find the most comfortable position in bed after the alarm goes off,0
647,A bit late but had to say Love You Zindagi by The Live 100 experience gave me goosebumps!Big shout to all of them! #awesomeness at its peak,0
1493,No one ever looks happy on a bus  ,0
1406,Is it me or  people write better ?,0
3117,I truly wonder what is wrong with me? I try my best to do what makes you happy yet it doesn’t. Maybe I’m not the one YOU want and it kills me to think that.... maybe you’re in love with someone else and not me...,1
476,"when ur really  on xmas eve :,)",0
2630,Don't be discouraged.,0
1892,Weirdly without Monday football night  ,0
265," by : Bleak melodies & beats, beautiful voice and gloomy verses about today's world. Brilliant! One of the best in 2016.",0
730, is a choice  is a mild side effects u get used to it :)  pic.twitter.com/PJxqvRw1TF,0
2283,Crazy magic - that moment when you have a fantastic idea for your next novel and the momentum builds! \nNothing better! \n #writing ,0
2305,"@PressSec Psalm 128:1\nA Song of Ascents. Blessed is every one who #fears the #Lord, Who #walks in His #ways.",0
2655,130  ????????????????????????????????????????????????????????????????????????????????????????  ????????????????????????????????????????????   ????????????????????????.......????   ????????????????????????????????????????w   ??????????????????????????????????????   ???????????????????????www   ??????????????????????????????????,0
1181,I don't have any gifs to suit my mood for once  ,1
3013,Those days when you wish a hole would open beneath you and swallow you whole so your brain will shut the hell up ,1
954,I'm starting to lose faith in me getting better..,1
1624,@OhVarsity is it ok if the opening to your podcast makes me sob happy tears,0
1445,Edge of my seat @GameOfThrones loved it #dragonsontheWall ,0
2775,😍🤤😍🤤😍 #foodie #yummy #halalfood \n(twitter saw,0
1904,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,0
1551,cannot believe i finished all 6 seasons of gossip girl in a weekâ€¦. ,0
1632,I'm running out of time. I don't know what I'm gonna do right now.,1
1589,"Keep wondering how my life could've turned out, if not shaped by certain . Feeling  & .",1
2941,January & February often worse for people who are . Seek help.,0
816,So upset about not being able to pay for tickets myself :( really want to see the lion king again!!!!! ,0
1898,Heading to PNC today to get the ball going for my MA! #goingforit #nervous #excited,0
2686,Sudden feeling of darkness.... Show me the light Ray I'm feeling pretty hopeless,1
1147,"I don't have any new years resolutions, just a prayer that something will take my life this year   ",1
132,OMG! The commanding staff soon sensing the  of the situation of the country estimated at 70 billion,0
1156,Don't frown be meh,0
1602,Walked outside and saw this nigga catchin the fade   pic.twitter.com/DiqoKV0Eix,0
2736,"The first step to beating  or  is to take responsibility for yourself, stop blaming others or circumstances",0
2365,I haven't talked about hoarding and depression in a while. I'm on a quarter dose of meds now. And I'm still a bit stuck with hoarding. Decided to try to do some removal for efficiency today. I found a dotmatrix printed transcript of  from . Fullpost Twittr.,1
1162,116   ?????.......   ??????????????????????????????   ????????????????????????????????   ?????????????????????????????????????????????????????????????????????????????????????????  ???????????????????????????????????????????????????????????????????????????????????  ???????????????????????????????????????????????????????????  pic.twitter.com/8lZLYcgAFG,0
1618,With nasal spray of  ketamine being introduced by end year it’s administration will be safer. However it is pricey so IM/IV ketamine will remain for treatment resistant .,0
2833,"People experience ,  in old age, for living alone or due to lack of close family ties and connections.  pic.twitter.com/dlGIALueNn",0
3094,sorry if i dont reply to dms/texts iiiiii have only been talking to ry and soph bc i feel  depressed so. Yeah ??????,1
697,@DaddysLittleK Wow I've just spotted the cutest human being alive #blessed 😍,0
2151,Great way to end the day(night?morning?) #😄,0
1324,Let the  and  games Begin!!  pic.twitter.com/jEa3RabTqs,0
2869,Being extremely  over my other half agreeing to divorce instead of coming to peace then someone asks if I'm okay....  pic.twitter.com/fgpQKQwhYw,1
2629,"@LordeWorldRU @lordelive Ur so welcome buddy, u kids were awesome 😘",0
2785,After marathoning Chuck on Netflix I've finally finished it and now I'm depressed. Damn you  !!!  ?,0
428,"2014 has been super kind to me, I'll never forget it. Total lifechanger. Best year I've had since I was a teen. Blessed ",0
2342,"@bronliejacobs Happy Birthday Bronz❣️ love you smmm, have a wonderful day!!!",0
1077,Ugh my arm still hurts!! I just want this to be over and to get back to my life.   ,1
2241,@SteveConteNYC lovely! 😀,0
2082,"Ending the year the same way it started, depressed. Here's to a happier, more positive year!   ",1
932,"once again, good afternoon to the uk charts only the us charts could take some notes from us 😊",0
496,"Sad day here in Cometland, school is closed for a few weeks  ",0
648,is in the news a lot for treating  and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/gbkOpobFY3,0
307,So over new years think I'm just going to sleep into the new year.  ,0
1863,You ever been so  depressed you can’t even get it up?,1
3164,@ANOHNItweets  some albums simply stand out ,0
16,Carly &amp; Theo Blair! Carly was camera shy but still enjoyed playing with her brother here at The Dog House Pet Resort!,0
2997,"  About to have a breakdown, I really need a friend",1
1576,When your idol Julius is murdered by senators... ,0
2590,"On topic of famous people , apparently stuff needs to be put in place for mental illness. What about non famous people ",0
